ticker,timeframe,timestamp,open,high,low,close,volume,candle_pattern,atr_period,atr_multiplier,atr_value,long_stop,short_stop,direction,buy_signal,sell_signal,ema_11,ema_22,ema_50,ema_200,obv,ma_period,ma_value,bb_std,upper_band,lower_band,rsi_14,pp,r1,r2,r3,s1,s2,s3
BTCUSDT,1h,2025-04-07 05:00:00,76989.92000000,77500.00000000,76666.01000000,76942.82000000,2272.40108000,Doji,22.0,3.00,2341.31049934,80733.83950066,79284.13049934,-1.0,False,False,78455.89764890,79695.35175147,81227.10053697,83047.04149167,19067.06455200,14,27228.38285557,2.0000,,,23.28880471,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-07 04:00:00,77707.78000000,77984.00000000,76666.00000000,76989.92000000,3062.66495000,,22.0,3.00,2333.66004693,80741.48995307,79323.58004693,-1.0,False,False,78758.51317868,79957.49763256,81401.96913031,83108.39045139,21339.46563200,14,28460.11241129,2.0000,,,23.46258400,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-07 03:00:00,78447.42000000,78507.81000000,77354.00000000,77707.77000000,2435.51362000,,22.0,3.00,2256.50100154,80853.73899846,79964.27100154,-1.0,False,False,79112.23181442,80240.12407375,81582.05276829,83169.88261673,24402.13058200,14,29567.06729557,2.0000,,,26.23287107,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-07 02:00:00,79142.01000000,79220.00000000,78392.15000000,78447.42000000,1208.89648000,Bearish Marubozu,22.0,3.00,2199.12343019,81250.88656981,80028.33253640,-1.0,False,False,79393.12417730,80481.30065221,81740.18675883,83224.77822092,26837.64420200,14,30401.80086129,2.0000,,,29.57377139,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-07 01:00:00,78327.86000000,79347.46000000,78318.00000000,79142.01000000,2024.95477000,Bullish Engulfing,22.0,3.00,2185.57930781,81314.41069219,80028.33253640,-1.0,False,False,79582.26501276,80675.00357146,81874.58540205,83272.79187138,28046.54068200,14,31125.22173771,2.0000,,,33.26836555,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-07 00:00:00,78430.00000000,78520.00000000,77419.90000000,78327.87000000,2646.04264000,Doji,22.0,3.00,2142.58879866,81357.40120134,80028.33253640,-1.0,False,False,79670.31601531,80821.00295922,81986.11909192,83314.30726707,26021.58591200,14,31789.42483271,2.0000,,,22.76691493,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 23:00:00,78063.67000000,78709.16000000,77153.83000000,78430.00000000,3938.13130000,,22.0,3.00,2087.45969384,81412.53030616,80028.33253640,-1.0,False,False,79938.80521837,81058.44419344,82135.43538139,83364.42221448,28667.62855200,14,32623.02364986,2.0000,,,23.19204930,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 22:00:00,78950.61000000,79130.44000000,77800.00000000,78063.66000000,4224.44881000,,22.0,3.00,1964.67253640,81535.31746360,80028.33253640,-1.0,False,False,80240.56626205,81308.77221186,82286.67764186,83414.01439754,24729.49725200,14,33286.67029843,2.0000,,,18.09800352,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 21:00:00,78867.99000000,79681.81000000,78720.00000000,78950.61000000,1342.55207000,Doji,22.0,3.00,1868.16551432,81659.05448568,80687.71434834,-1.0,False,False,80675.94751445,81617.83051775,82459.04570887,83467.78680354,28953.94606200,14,34221.47939414,2.0000,,,21.26932687,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 20:00:00,79614.34000000,79890.16000000,78539.44000000,78867.99000000,2279.67564000,Tweezer Top,22.0,3.00,1819.72434834,81718.26565166,80687.71434834,-1.0,False,False,81021.01501734,81871.85151944,82602.24716638,83513.18556539,27611.39399200,14,34822.19550629,2.0000,,,20.05764626,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 19:00:00,79107.29000000,79859.73000000,78839.89000000,79614.35000000,1892.03092000,,22.0,3.00,1713.41788874,81824.57211126,80756.61778820,-1.0,False,False,81451.62002081,82157.93356891,82754.66582623,83559.87094796,29891.06963200,14,35539.31126700,2.0000,,,23.03091265,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 18:00:00,80808.81000000,80808.81000000,78694.99000000,79107.30000000,4445.72747000,,22.0,3.00,1649.31778820,81888.67221180,80756.61778820,-1.0,False,False,81819.07402498,82400.17962309,82882.84198240,83599.52442482,27999.03871200,14,36108.71755057,2.0000,,,15.09080632,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 17:00:00,81969.99000000,81982.43000000,80562.00000000,80808.81000000,2740.82185000,,22.0,3.00,1425.88244478,82112.10755522,82234.69244478,-1.0,False,False,82361.42882997,82713.78720624,83036.94573678,83644.67240899,32444.76618200,14,36834.80845700,2.0000,,,22.23967825,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 16:00:00,82548.36000000,82554.15000000,81920.00000000,81970.00000000,1125.69030000,Bearish Marubozu,22.0,3.00,1290.86303739,82276.25015131,83260.86303739,-1.0,False,False,82671.95259597,82895.21360684,83127.89005257,83673.17353873,35185.58803200,14,37228.71452557,2.0000,,,31.78000127,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 15:00:00,82667.08000000,82819.74000000,82400.00000000,82548.36000000,525.55568000,Tweezer Top,22.0,3.00,1261.73984869,82276.25015131,83545.79126251,-1.0,False,False,82812.34311516,82983.32918844,83175.15087104,83690.29086072,36311.27833200,14,37404.27127271,2.0000,,,39.64578226,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 14:00:00,82306.01000000,82793.00000000,82217.83000000,82667.07000000,748.43351000,Tweezer Bottom,22.0,3.00,1261.85984149,82276.13015851,83545.79126251,-1.0,False,False,82865.13973819,83024.75482544,83200.73417190,83701.76755279,36836.83401200,14,37516.72132629,2.0000,,,41.60857838,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 13:00:00,82698.00000000,82839.87000000,82230.43000000,82306.01000000,877.13597000,,22.0,3.00,1239.78126251,82557.30438630,83545.79126251,-1.0,False,False,82904.75368583,83058.82004691,83222.51638300,83712.16652317,36088.40050200,14,37617.67605057,2.0000,,,32.11679225,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 12:00:00,82855.99000000,82981.14000000,82642.39000000,82697.99000000,379.84754000,,22.0,3.00,1211.75560835,82557.30438630,83830.01560835,-1.0,False,False,83024.50242300,83130.51624185,83259.92480680,83726.29874953,36965.53647200,14,37792.55954986,2.0000,,,38.41123024,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 11:00:00,82870.26000000,82921.48000000,82666.00000000,82855.99000000,346.58534000,Doji,22.0,3.00,1221.06539922,82557.30438630,83839.32539922,-1.0,False,False,83089.80490760,83171.70921726,83282.86092136,83736.63351084,37345.38401200,14,37871.69838414,2.0000,,,41.45196407,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 10:00:00,83075.15000000,83075.15000000,82716.49000000,82870.25000000,266.71228000,,22.0,3.00,1242.71422775,82557.30438630,83860.97422775,-1.0,False,False,83136.56788911,83201.77771415,83300.28422427,83745.48419939,37691.96935200,14,37895.87812771,2.0000,,,41.72880731,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 09:00:00,83034.27000000,83172.00000000,82933.96000000,83075.15000000,141.85704000,,22.0,3.00,1250.65395289,82557.30438630,83868.91395289,-1.0,False,False,83189.83146694,83233.35178216,83317.83664159,83754.28052300,37958.68163200,14,37919.02365843,2.0000,,,45.81102913,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 08:00:00,83024.97000000,83051.33000000,82727.27000000,83034.26000000,452.85296000,Doji,22.0,3.00,1276.20318874,82557.30438630,83894.46318874,-1.0,False,False,83212.76776032,83248.41861856,83327.74221880,83761.10595539,37816.82459200,14,37894.24116200,2.0000,,,44.81055204,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 07:00:00,83110.24000000,83207.22000000,83024.96000000,83024.96000000,287.04301000,,22.0,3.00,1290.68048344,82557.30438630,83908.94048344,-1.0,False,False,83248.46931239,83268.81467747,83339.72108487,83768.41093987,37363.97163200,14,37895.24178700,2.0000,,,44.59451403,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 06:00:00,83450.00000000,83468.00000000,83110.23000000,83110.24000000,211.74296000,Bearish Marubozu,22.0,3.00,1326.10431598,82557.30438630,83944.36431598,-1.0,False,False,83293.17117487,83292.03893246,83352.56847609,83775.88280861,37651.01464200,14,37906.53978557,2.0000,,,46.13216407,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 05:00:00,83499.99000000,83533.01000000,83312.02000000,83450.01000000,301.55380000,,22.0,3.00,1338.14214055,82557.30438630,83956.40214055,-1.0,False,False,83329.75740984,83309.35311651,83362.45943430,83782.57268608,37862.75760200,14,37883.02158271,2.0000,,,52.87743867,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 04:00:00,83344.14000000,83500.00000000,83233.04000000,83499.99000000,204.86026000,Inverted Hammer,22.0,3.00,1370.29319487,82557.30438630,83988.55319487,-1.0,False,False,83305.70689181,83295.95722284,83358.88594182,83785.91502464,38164.31140200,14,37826.80722271,2.0000,,,53.95503050,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 03:00:00,83300.01000000,83403.46000000,83163.45000000,83344.14000000,316.06865000,,22.0,3.00,1397.40810891,82557.30438630,84015.66810891,-1.0,False,False,83266.85027017,83276.52552978,83353.12659250,83788.78864298,37959.45114200,14,37806.53938486,2.0000,,,51.06763726,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 02:00:00,83428.98000000,83494.43000000,83274.88000000,83300.01000000,242.19659000,,22.0,3.00,1429.66420933,82557.30438630,84047.92420933,-1.0,False,False,83251.39232421,83270.08605642,83353.49339220,83793.25747356,37643.38249200,14,37772.92184271,2.0000,,,50.24731844,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 01:00:00,83527.22000000,83817.63000000,83422.00000000,83428.97000000,364.62107000,Shooting Star,22.0,3.00,1466.37917168,82557.30438630,84084.63917168,-1.0,False,False,83241.66878905,83267.23615703,83355.67638780,83798.21473460,37885.57908200,14,37828.48389914,2.0000,,,52.64204340,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-06 00:00:00,83537.99000000,83620.01000000,83422.91000000,83527.22000000,286.56934000,Doji,22.0,3.00,1479.68817986,82557.30438630,84097.94817986,-1.0,False,False,83204.20854686,83251.83293389,83352.68481179,83801.92573696,38250.20015200,14,37898.74374700,2.0000,,,54.47885046,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 23:00:00,83188.40000000,83688.00000000,83128.73000000,83537.99000000,463.28934000,,22.0,3.00,1521.99237890,82557.30438630,84132.83249218,-1.0,False,False,83139.60625623,83225.60559427,83345.56092656,83804.68659863,38536.76949200,14,37971.94078414,2.0000,,,54.67302952,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 22:00:00,82913.88000000,83212.18000000,82913.88000000,83188.41000000,389.57973000,Bullish Engulfing,22.0,3.00,1514.57249218,82557.30438630,84132.83249218,-1.0,False,False,83059.92950747,83195.85469848,83337.70667866,83807.36696646,38073.48015200,14,38039.66764129,2.0000,,,49.21753063,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 21:00:00,83075.48000000,83237.34000000,82902.53000000,82913.89000000,332.10636000,,22.0,3.00,1544.08070609,82557.30438630,84162.34070609,-1.0,False,False,83034.23340897,83196.56371738,83343.80042065,83813.58763949,37683.90042200,14,38116.93915200,2.0000,,,44.33182261,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 20:00:00,82859.99000000,83113.67000000,82833.00000000,83075.47000000,404.28010000,,22.0,3.00,1569.77835876,82557.30438630,84188.03835876,-1.0,False,False,83058.30209076,83223.48502380,83361.34778476,83822.62982682,38016.00678200,14,38242.60189700,2.0000,,,46.79228588,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 19:00:00,83036.14000000,83146.00000000,82779.62000000,82860.00000000,219.10666000,Tweezer Top,22.0,3.00,1604.43399489,82557.30438630,84222.69399489,-1.0,False,False,83054.86850891,83237.58169273,83373.01626577,83830.13897081,37611.72668200,14,38321.53692629,2.0000,,,42.86572296,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 18:00:00,82869.53000000,83109.46000000,82854.80000000,83036.13000000,308.68973000,,22.0,3.00,1628.49561370,82557.30438630,84246.75561370,-1.0,False,False,83093.84221070,83273.54185395,83393.95570519,83839.88911122,37830.83334200,14,38457.54988414,2.0000,,,45.40929821,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 17:00:00,82739.96000000,82953.20000000,82681.65000000,82869.53000000,200.38381000,,22.0,3.00,1669.66302387,82516.13697613,84287.92302387,-1.0,False,False,83105.38465283,83296.15250670,83408.56083601,83847.96709224,37522.14361200,14,38561.40197486,2.0000,,,42.40767608,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 16:00:00,82618.25000000,82827.37000000,82607.05000000,82739.96000000,246.00324000,,22.0,3.00,1710.37792977,82475.42207023,84328.63792977,-1.0,False,False,83152.55558340,83336.78322163,83430.56209462,83857.80063085,37321.75980200,14,38663.52388986,2.0000,,,40.02621449,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 15:00:00,82914.67000000,82914.67000000,82379.95000000,82618.26000000,804.80511000,,22.0,3.00,1760.35021214,82692.21215871,84367.65118282,-1.0,False,True,83235.07470008,83393.62352845,83458.74993522,83869.03521006,37075.75656200,14,38813.99672700,2.0000,,,37.78236398,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 14:00:00,82755.29000000,83026.00000000,82672.33000000,82914.67000000,391.75612000,,22.0,3.00,1767.78784129,82692.21215871,84367.65118282,1.0,False,False,83358.43764010,83467.46767402,83493.05564686,83881.60581518,37880.56167200,14,39008.55276629,2.0000,,,41.27485769,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 13:00:00,83281.41000000,83335.56000000,82519.37000000,82755.29000000,932.44573000,,22.0,3.00,1801.44392897,82689.37159822,84367.65118282,1.0,False,False,83447.19116812,83520.11507154,83516.66322428,83891.32376307,37488.80555200,14,39118.30920629,2.0000,,,38.43335356,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 12:00:00,83452.69000000,83550.68000000,83121.77000000,83281.41000000,447.96567000,,22.0,3.00,1770.62840178,82689.37159822,84367.65118282,1.0,False,False,83585.57140174,83592.95555455,83547.73968242,83902.74118783,38421.25128200,14,39290.02484057,2.0000,,,45.12635238,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 11:00:00,83641.50000000,83700.52000000,83443.47000000,83452.69000000,405.74172000,,22.0,3.00,1793.67118282,82666.32881718,84367.65118282,1.0,False,False,83646.40368209,83622.62655974,83558.61028170,83908.98572238,38869.21695200,14,39420.27720343,2.0000,,,47.63400104,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 10:00:00,83843.28000000,83894.70000000,83579.27000000,83641.51000000,209.98682000,Tweezer Top,22.0,3.00,1842.36266771,82617.63733229,84416.34266771,1.0,False,False,83685.14641851,83638.81099400,83562.93355850,83913.57160904,39274.95867200,14,39536.53550343,2.0000,,,50.50706466,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 09:00:00,83519.97000000,83865.10000000,83519.76000000,83843.29000000,329.66419000,Bullish Marubozu,22.0,3.00,1885.03279475,82574.96720525,84459.01279475,1.0,False,False,83693.87370221,83638.55394581,83559.72635681,83916.30589657,39484.94549200,14,39593.24271771,2.0000,,,53.72242169,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 08:00:00,83525.33000000,83648.63000000,83359.64000000,83519.96000000,287.89755000,Doji,22.0,3.00,1925.46197545,82538.70905642,84499.44197545,1.0,False,False,83663.99044265,83619.05527399,83548.15233056,83917.03972467,39155.28130200,14,39592.04601843,2.0000,,,48.88014146,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 07:00:00,83477.30000000,83558.65000000,83297.66000000,83525.34000000,322.08166000,Hammer,22.0,3.00,1975.86635523,82538.70905642,84542.89635523,1.0,False,False,83692.79653118,83628.49291913,83549.30303793,83921.03047567,39443.17885200,14,39554.73698986,2.0000,,,48.95929422,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 06:00:00,83688.68000000,83724.39000000,83336.09000000,83477.30000000,394.81090000,Evening Star,22.0,3.00,2032.67094358,82538.70905642,84599.70094358,1.0,False,False,83726.28783742,83638.31700666,83550.28112111,83925.00726437,39121.09719200,14,39576.19673200,2.0000,,,48.26465878,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 05:00:00,83677.75000000,83863.36000000,83630.69000000,83688.67000000,231.14548000,Doji,22.0,3.00,2073.99336946,82497.38663054,84641.02336946,1.0,False,False,83776.08540490,83653.65195968,83553.25994238,83929.50683487,39515.90809200,14,39474.38959557,2.0000,,,51.10630781,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
BTCUSDT,1h,2025-04-05 04:00:00,83624.01000000,83868.00000000,83608.80000000,83677.75000000,332.91219000,Tweezer Bottom,22.0,3.00,2139.51638706,82431.86361294,84706.54638706,1.0,False,False,83793.56848588,83650.31690822,83547.73300125,83931.92730557,39284.76261200,14,39245.77670343,2.0000,,,50.96781825,84718.67000000,92831.34000000,103112.67000000,111225.34000000,74437.34000000,66324.67000000,56043.34000000
